ts;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE;SO2
26/04/20 18:00;Brindisi - Casale;;15.07;11;;2.83;2.57;;95.02;0.17;
26/04/20 19:00;Brindisi - Casale;;15.07;11;;3.36;3.01;;91.22;0.02;
26/04/20 20:00;Brindisi - Casale;;15.07;11;;4.41;3.87;;83.92;0.31;
26/04/20 21:00;Brindisi - Casale;;15.07;11;;4.36;3.84;;77.87;0.38;
26/04/20 22:00;Brindisi - Casale;;15.07;11;;4.87;4.04;;70.03;0.39;
26/04/20 23:00;Brindisi - Casale;;15.07;11;;4.06;3.74;;72.61;0.47;
27/04/20 00:00;Brindisi - Casale;;15.07;11;;3.13;2.86;;58.4;0.42;
27/04/20 01:00;Brindisi - Casale;;11.06;8.03;;5.05;5.21;;52.29;0.41;
27/04/20 02:00;Brindisi - Casale;;11.06;8.03;;4.37;4.25;;62.52;0.03;
27/04/20 03:00;Brindisi - Casale;;11.06;8.03;;;;;60.72;0.25;
27/04/20 04:00;Brindisi - Casale;;11.06;8.03;;2.41;2.33;;;;
27/04/20 05:00;Brindisi - Casale;;11.06;8.03;;5.04;4.58;;47.1;;
27/04/20 06:00;Brindisi - Casale;;11.06;8.03;;8.29;7.63;;47.05;;
27/04/20 07:00;Brindisi - Casale;;11.06;8.03;;21.88;17.39;;33.86;;
27/04/20 08:00;Brindisi - Casale;;11.06;8.03;;24.38;17.99;;37.42;;
27/04/20 09:00;Brindisi - Casale;;11.06;8.03;;10.28;7.16;;68.11;;
27/04/20 10:00;Brindisi - Casale;;11.06;8.03;;9.25;6.26;;94.91;0.38;
27/04/20 11:00;Brindisi - Casale;;11.06;8.03;;16.43;9.67;;90.04;0.29;
27/04/20 12:00;Brindisi - Casale;;11.06;8.03;;17.82;10.27;;88.13;0.03;
27/04/20 13:00;Brindisi - Casale;;11.06;8.03;;19.03;11.97;;88.2;0.26;
27/04/20 14:00;Brindisi - Casale;;11.06;8.03;;17.43;10.98;;90.39;0.03;
27/04/20 15:00;Brindisi - Casale;;11.06;8.03;;30.95;24.22;;110;0.03;
27/04/20 16:00;Brindisi - Casale;;11.06;8.03;;13.46;11.88;;120.33;0.03;
27/04/20 17:00;Brindisi - Casale;;11.06;8.03;;12.77;11.62;;117.18;0.03;
27/04/20 18:00;Brindisi - Casale;;11.06;8.03;;18.95;17.69;;105.58;0.28;
27/04/20 19:00;Brindisi - Casale;;11.06;8.03;;51.55;49.7;;61.99;0.24;
27/04/20 20:00;Brindisi - Casale;;11.06;8.03;;47.54;44.71;;46.94;0.35;
27/04/20 21:00;Brindisi - Casale;;11.06;8.03;;21.35;20.12;;57.49;0.55;
27/04/20 22:00;Brindisi - Casale;;11.06;8.03;;11.78;11.02;;61.35;0.07;
27/04/20 23:00;Brindisi - Casale;;11.06;8.03;;8.73;8.12;;57.25;0.69;
28/04/20 00:00;Brindisi - Casale;;11.06;8.03;;7.28;6.82;;52.13;0.48;
28/04/20 01:00;Brindisi - Casale;;15.08;10.07;;8.03;7.98;;49.35;0.41;
28/04/20 02:00;Brindisi - Casale;;15.08;10.07;;8.33;7.99;;51.64;0.35;
28/04/20 03:00;Brindisi - Casale;;15.08;10.07;;9.07;8.69;;52.62;0.25;
28/04/20 04:00;Brindisi - Casale;;15.08;10.07;;10.43;9.08;;48.98;0.03;
28/04/20 05:00;Brindisi - Casale;;15.08;10.07;;12.26;11.73;;51.43;0.27;
28/04/20 06:00;Brindisi - Casale;;15.08;10.07;;15.49;13.74;;48.35;0.31;
28/04/20 07:00;Brindisi - Casale;;15.08;10.07;;27.11;21.38;;43.49;0.39;
28/04/20 08:00;Brindisi - Casale;;15.08;10.07;;17.27;13.32;;55.1;0.58;
28/04/20 09:00;Brindisi - Casale;;15.08;10.07;;16.28;12.07;;65.57;0.59;
28/04/20 10:00;Brindisi - Casale;;15.08;10.07;;18.62;12.54;;78.77;;
28/04/20 11:00;Brindisi - Casale;;15.08;10.07;;25.33;14.99;;80.21;0.59;
28/04/20 12:00;Brindisi - Casale;;15.08;10.07;;28.92;17.05;;73.65;0.53;
28/04/20 13:00;Brindisi - Casale;;15.08;10.07;;22.14;11.82;;73.25;0.53;
28/04/20 14:00;Brindisi - Casale;;15.08;10.07;;19.89;9.77;;77.53;0.36;
28/04/20 15:00;Brindisi - Casale;;15.08;10.07;;10.73;6.09;;84.64;0.21;
28/04/20 16:00;Brindisi - Casale;;15.08;10.07;;10.31;6.99;;82.98;0.16;
28/04/20 17:00;Brindisi - Casale;;15.08;10.07;;9.43;6.64;;78.97;0.22;
28/04/20 18:00;Brindisi - Casale;;15.08;10.07;;8.69;6.01;;76.36;0.21;
28/04/20 19:00;Brindisi - Casale;;15.08;10.07;;9.46;6.61;;77;0.18;
28/04/20 20:00;Brindisi - Casale;;15.08;10.07;;8.92;5.89;;81.05;0.16;
28/04/20 21:00;Brindisi - Casale;;15.08;10.07;;8.43;5.44;;75.13;0.31;
28/04/20 22:00;Brindisi - Casale;;15.08;10.07;;6.83;3.75;;72.3;0.28;
28/04/20 23:00;Brindisi - Casale;;15.08;10.07;;5.08;3.02;;72.94;0.22;
29/04/20 00:00;Brindisi - Casale;;15.08;10.07;;5.72;3.02;;73.15;0.19;
29/04/20 01:00;Brindisi - Casale;;15.09;7.08;;5.65;2.83;;67.27;0.14;
29/04/20 02:00;Brindisi - Casale;;15.09;7.08;;5.43;2.78;;60.02;0.12;
29/04/20 03:00;Brindisi - Casale;;15.09;7.08;;;;;51.21;0.12;
29/04/20 04:00;Brindisi - Casale;;15.09;7.08;;8.51;5.66;;;;
29/04/20 05:00;Brindisi - Casale;;15.09;7.08;;11.48;8.47;;;0.21;
29/04/20 06:00;Brindisi - Casale;;15.09;7.08;;;;;;0.23;
29/04/20 07:00;Brindisi - Casale;;15.09;7.08;;;;;;0.33;
29/04/20 08:00;Brindisi - Casale;;15.09;7.08;;;;;;0.47;
29/04/20 09:00;Brindisi - Casale;;15.09;7.08;;;;;;0.57;
29/04/20 10:00;Brindisi - Casale;;15.09;7.08;;;;;;0.51;
29/04/20 11:00;Brindisi - Casale;;15.09;7.08;;;;;;0.42;
29/04/20 12:00;Brindisi - Casale;;15.09;7.08;;;;;;0.33;
29/04/20 13:00;Brindisi - Casale;;15.09;7.08;;;;;;0.25;
29/04/20 14:00;Brindisi - Casale;;15.09;7.08;;;;;;0.24;
29/04/20 15:00;Brindisi - Casale;;15.09;7.08;;;;;;0.12;
29/04/20 16:00;Brindisi - Casale;;15.09;7.08;;;;;;0.13;
29/04/20 17:00;Brindisi - Casale;;15.09;7.08;;;;;;0.14;
29/04/20 18:00;Brindisi - Casale;;15.09;7.08;;;;;;0.01;
29/04/20 19:00;Brindisi - Casale;;15.09;7.08;;;;;;0.16;
29/04/20 20:00;Brindisi - Casale;;15.09;7.08;;;;;;0.18;
29/04/20 21:00;Brindisi - Casale;;15.09;7.08;;;;;;0.36;
29/04/20 22:00;Brindisi - Casale;;15.09;7.08;;;;;;0.39;
29/04/20 23:00;Brindisi - Casale;;15.09;7.08;;;;;;0.04;
30/04/20 00:00;Brindisi - Casale;;15.09;7.08;;;;;;0.18;
30/04/20 01:00;Brindisi - Casale;;10.07;3.07;;;;;;0.15;
30/04/20 02:00;Brindisi - Casale;;10.07;3.07;;;;;;0.13;
30/04/20 03:00;Brindisi - Casale;;10.07;3.07;;;;;;0.12;
30/04/20 04:00;Brindisi - Casale;;10.07;3.07;;;;;;0.01;
30/04/20 05:00;Brindisi - Casale;;10.07;3.07;;;;;;0.11;
30/04/20 06:00;Brindisi - Casale;;10.07;3.07;;;;;;0.11;
30/04/20 07:00;Brindisi - Casale;;10.07;3.07;;;;;;0.27;
30/04/20 08:00;Brindisi - Casale;;10.07;3.07;;;;;;0.59;
30/04/20 09:00;Brindisi - Casale;;10.07;3.07;;;;;;0.41;
30/04/20 10:00;Brindisi - Casale;;10.07;3.07;;;;;;0.26;
30/04/20 11:00;Brindisi - Casale;;10.07;3.07;;;;;;0.16;
30/04/20 12:00;Brindisi - Casale;;10.07;3.07;;;;;;0.11;
30/04/20 13:00;Brindisi - Casale;;10.07;3.07;;;;;75.66;0.14;
30/04/20 14:00;Brindisi - Casale;;10.07;3.07;;5.72;3.53;;82.67;0.08;
30/04/20 15:00;Brindisi - Casale;;10.07;3.07;;4.81;3.42;;82.66;0.07;
30/04/20 16:00;Brindisi - Casale;;10.07;3.07;;4.73;2.98;;85.27;0.07;
30/04/20 17:00;Brindisi - Casale;;10.07;3.07;;4.64;2.72;;85.28;0.08;
30/04/20 18:00;Brindisi - Casale;;10.07;3.07;;4.64;2.67;;83.41;0.08;
30/04/20 19:00;Brindisi - Casale;;10.07;3.07;;5.18;3.07;;80.94;0.08;
30/04/20 20:00;Brindisi - Casale;;10.07;3.07;;5.43;2.99;;78.03;0.11;
30/04/20 21:00;Brindisi - Casale;;10.07;3.07;;;;;66.33;0.09;
30/04/20 22:00;Brindisi - Casale;;10.07;3.07;;19.13;15.89;;57.29;0.31;
30/04/20 23:00;Brindisi - Casale;;10.07;3.07;;14.04;11.45;;62.85;0.33;
01/05/20 00:00;Brindisi - Casale;;10.07;3.07;;12.68;9.95;;61.91;0.18;
01/05/20 01:00;Brindisi - Casale;;;;;7.94;5.06;;60.87;0.16;
01/05/20 02:00;Brindisi - Casale;;;;;7.49;4.41;;48.01;0.02;
01/05/20 03:00;Brindisi - Casale;;;;;;;;42.2;0.26;
01/05/20 04:00;Brindisi - Casale;;;;;6.79;3.41;;;;
01/05/20 05:00;Brindisi - Casale;;;;;8.39;4.96;;43.37;0.35;
01/05/20 06:00;Brindisi - Casale;;;;;11.72;7.45;;44.44;0.03;
01/05/20 07:00;Brindisi - Casale;;;;;12.79;8.15;;47.9;0.38;
01/05/20 08:00;Brindisi - Casale;;;;;20.08;11.46;;47.84;0.74;
01/05/20 09:00;Brindisi - Casale;;;;;24.94;13.53;;59.85;1.02;
01/05/20 10:00;Brindisi - Casale;;;;;19.04;10.66;;68.64;0.95;
01/05/20 11:00;Brindisi - Casale;;;;;13.22;6.98;;70.44;0.56;
01/05/20 12:00;Brindisi - Casale;;;;;11.74;6.43;;71.91;0.33;
01/05/20 13:00;Brindisi - Casale;;;;;15.16;7.44;;72.7;0.27;
01/05/20 14:00;Brindisi - Casale;;;;;17.67;6.47;;71.06;0.28;
01/05/20 15:00;Brindisi - Casale;;;;;9.75;4.69;;77.16;0.16;
01/05/20 16:00;Brindisi - Casale;;;;;8.19;4.15;;76.14;0.09;
01/05/20 17:00;Brindisi - Casale;;;;;7.93;4.25;;74.42;0.08;
01/05/20 18:00;Brindisi - Casale;;;;;6.93;3.95;;73.47;0.08;
01/05/20 19:00;Brindisi - Casale;;;;;;;;71.85;0.08;
01/05/20 20:00;Brindisi - Casale;;;;;7.78;5.16;;72.31;0.11;
01/05/20 21:00;Brindisi - Casale;;;;;8.12;5.13;;68.96;0.11;
01/05/20 22:00;Brindisi - Casale;;;;;;;;;0.12;
01/05/20 23:00;Brindisi - Casale;;;;;7.71;4.03;;56.73;0.17;
02/05/20 00:00;Brindisi - Casale;;;;;7.03;3.72;;52.52;0.26;
02/05/20 01:00;Brindisi - Casale;;12.03;6.07;;;;;;0.18;
02/05/20 02:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 03:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 04:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 05:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 06:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 07:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 08:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 09:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 10:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 11:00;Brindisi - Casale;;12.03;6.07;;;;;;;
02/05/20 12:00;Brindisi - Casale;;12.03;6.07;;;;;60.72;0.23;
02/05/20 13:00;Brindisi - Casale;;12.03;6.07;;5.84;2.82;;65.31;0.19;
02/05/20 14:00;Brindisi - Casale;;12.03;6.07;;5.88;2.75;;63.33;0.12;
02/05/20 15:00;Brindisi - Casale;;12.03;6.07;;6.89;2.77;;61.34;0.08;
02/05/20 16:00;Brindisi - Casale;;12.03;6.07;;5.11;2.11;;65.77;0.08;
02/05/20 17:00;Brindisi - Casale;;12.03;6.07;;5.22;2.03;;68.74;0.06;
02/05/20 18:00;Brindisi - Casale;;12.03;6.07;;6.95;3.35;;69.18;0.07;
02/05/20 19:00;Brindisi - Casale;;12.03;6.07;;7.87;4.37;;60.87;0.08;
02/05/20 20:00;Brindisi - Casale;;12.03;6.07;;12.02;8.02;;53.63;0.35;
02/05/20 21:00;Brindisi - Casale;;12.03;6.07;;13.75;9.65;;48.84;0.53;
02/05/20 22:00;Brindisi - Casale;;12.03;6.07;;14.22;9.13;;42.72;0.79;
02/05/20 23:00;Brindisi - Casale;;12.03;6.07;;9.03;4.72;;37.27;0.63;
03/05/20 00:00;Brindisi - Casale;;12.03;6.07;;8.06;4.02;;35.96;0.47;
03/05/20 01:00;Brindisi - Casale;;8.01;3;;8.35;4.51;;32.23;0.48;
03/05/20 02:00;Brindisi - Casale;;8.01;3;;8.53;4.33;;28.65;0.59;
03/05/20 03:00;Brindisi - Casale;;8.01;3;;;;;23.48;0.58;
03/05/20 04:00;Brindisi - Casale;;8.01;3;;8.27;4.37;;;;
03/05/20 05:00;Brindisi - Casale;;8.01;3;;11.47;7.04;;23.46;0.62;
03/05/20 06:00;Brindisi - Casale;;8.01;3;;10.89;5.73;;28.17;0.44;
03/05/20 07:00;Brindisi - Casale;;8.01;3;;14.16;7.15;;27.64;0.33;
03/05/20 08:00;Brindisi - Casale;;8.01;3;;14.84;5.48;;45.08;0.26;
03/05/20 09:00;Brindisi - Casale;;8.01;3;;18.57;6.94;;50.99;0.18;
03/05/20 10:00;Brindisi - Casale;;8.01;3;;16.14;6.32;;57.09;0.11;
03/05/20 11:00;Brindisi - Casale;;8.01;3;;15.97;6.24;;65.77;0.09;
03/05/20 12:00;Brindisi - Casale;;8.01;3;;20.15;7.93;;63.29;0.09;
03/05/20 13:00;Brindisi - Casale;;8.01;3;;17.06;7.56;;62.71;0.09;
03/05/20 14:00;Brindisi - Casale;;8.01;3;;18.42;8.44;;70.91;0.07;
03/05/20 15:00;Brindisi - Casale;;8.01;3;;16.44;8.38;;67.27;0.07;
03/05/20 16:00;Brindisi - Casale;;8.01;3;;6.78;3.43;;76.17;0.07;
03/05/20 17:00;Brindisi - Casale;;8.01;3;;5.69;3.08;;75.2;0.05;
03/05/20 18:00;Brindisi - Casale;;8.01;3;;5.58;2.84;;77.57;0.07;
03/05/20 19:00;Brindisi - Casale;;8.01;3;;6.62;4.03;;81;0.06;
03/05/20 20:00;Brindisi - Casale;;8.01;3;;6.28;3.61;;89.02;0.08;
03/05/20 21:00;Brindisi - Casale;;8.01;3;;5.96;3.14;;78.12;0.08;
03/05/20 22:00;Brindisi - Casale;;8.01;3;;7.63;4.29;;69.2;0.09;
03/05/20 23:00;Brindisi - Casale;;8.01;3;;7.13;3.89;;73.1;0.09;
04/05/20 00:00;Brindisi - Casale;;8.01;3;;5.62;2.89;;74.2;0.01;
04/05/20 01:00;Brindisi - Casale;;11.06;4.08;;5.27;2.57;;75.34;0.11;
04/05/20 02:00;Brindisi - Casale;;11.06;4.08;;4.07;2.68;;81.7;0.01;
04/05/20 03:00;Brindisi - Casale;;11.06;4.08;;3.84;2.34;;88.83;0.01;
04/05/20 04:00;Brindisi - Casale;;11.06;4.08;;4.34;2.08;;85.91;0.09;
04/05/20 05:00;Brindisi - Casale;;11.06;4.08;;4.66;3.03;;86.53;0.01;
04/05/20 06:00;Brindisi - Casale;;11.06;4.08;;5.01;3.23;;85.33;0.11;
04/05/20 07:00;Brindisi - Casale;;11.06;4.08;;5.27;3.42;;85.5;0.15;
04/05/20 08:00;Brindisi - Casale;;11.06;4.08;;12.02;7.54;;75.56;0.17;
04/05/20 09:00;Brindisi - Casale;;11.06;4.08;;14.73;8.87;;71.11;0.12;
04/05/20 10:00;Brindisi - Casale;;11.06;4.08;;17.68;10.42;;71.23;0.01;
04/05/20 11:00;Brindisi - Casale;;11.06;4.08;;17.18;10.24;;75.76;0.01;
04/05/20 12:00;Brindisi - Casale;;11.06;4.08;;38.41;18.55;;74.44;0.17;
04/05/20 13:00;Brindisi - Casale;;11.06;4.08;;18.54;10.36;;79.7;0.15;
04/05/20 14:00;Brindisi - Casale;;11.06;4.08;;17.89;10.33;;82.15;0.12;
04/05/20 15:00;Brindisi - Casale;;11.06;4.08;;15.64;9.21;;82.05;0.01;
04/05/20 16:00;Brindisi - Casale;;11.06;4.08;;6.05;3.98;;90.89;0.09;
04/05/20 17:00;Brindisi - Casale;;11.06;4.08;;4.57;3.14;;91.48;0.09;
04/05/20 18:00;Brindisi - Casale;;11.06;4.08;;5.49;3.97;;94.3;0.06;
04/05/20 19:00;Brindisi - Casale;;11.06;4.08;;5.16;3.81;;91.63;0.07;
04/05/20 20:00;Brindisi - Casale;;11.06;4.08;;4.04;2.79;;91.06;0.08;
04/05/20 21:00;Brindisi - Casale;;11.06;4.08;;6.01;4.46;;88.2;0.09;
04/05/20 22:00;Brindisi - Casale;;11.06;4.08;;6.01;4.12;;90.22;0.09;
04/05/20 23:00;Brindisi - Casale;;11.06;4.08;;5.53;3.06;;90.95;0.08;
05/05/20 00:00;Brindisi - Casale;;11.06;4.08;;6.52;4.02;;73.24;0.11;
05/05/20 01:00;Brindisi - Casale;;;;;6.82;4.64;;73.29;0.11;
05/05/20 02:00;Brindisi - Casale;;;;;6.33;4.44;;70.39;0.01;
05/05/20 03:00;Brindisi - Casale;;;;;;;;69.13;0.13;
05/05/20 04:00;Brindisi - Casale;;;;;6.02;3.99;;;;
05/05/20 05:00;Brindisi - Casale;;;;;9.39;6.96;;53.5;0.02;
05/05/20 06:00;Brindisi - Casale;;;;;16.93;12.96;;49.09;0.18;
05/05/20 07:00;Brindisi - Casale;;;;;36.87;26.18;;41.46;0.27;
05/05/20 08:00;Brindisi - Casale;;;;;43.22;24.61;;42.98;0.44;
05/05/20 09:00;Brindisi - Casale;;;;;26.3;15.12;;70.69;0.47;
05/05/20 10:00;Brindisi - Casale;;;;;26.6;15.29;;80.33;0.46;
05/05/20 11:00;Brindisi - Casale;;;;;28.82;14.41;;87.93;0.47;
05/05/20 12:00;Brindisi - Casale;;;;;42.73;19.71;;81.21;0.04;
05/05/20 13:00;Brindisi - Casale;;;;;59.89;35.08;;72.06;0.59;
05/05/20 14:00;Brindisi - Casale;;;;;32.2;25.47;;83.02;0.89;
05/05/20 15:00;Brindisi - Casale;;;;;21.44;13.94;;80.06;0.59;
05/05/20 16:00;Brindisi - Casale;;;;;10.35;7.14;;91.5;0.35;
05/05/20 17:00;Brindisi - Casale;;;;;10.95;7.25;;92.91;0.17;
05/05/20 18:00;Brindisi - Casale;;;;;13.08;8.99;;89.6;0.14;
05/05/20 19:00;Brindisi - Casale;;;;;12.78;8.86;;86.74;0.13;
05/05/20 20:00;Brindisi - Casale;;;;;13.84;9.07;;86.01;0.12;
05/05/20 21:00;Brindisi - Casale;;;;;12.04;8.03;;84.87;0.11;
05/05/20 22:00;Brindisi - Casale;;;;;11.74;7.05;;79.68;0.14;
05/05/20 23:00;Brindisi - Casale;;;;;10.15;5.08;;76.23;0.17;
06/05/20 00:00;Brindisi - Casale;;;;;10.25;4.56;;75.63;0.01;
06/05/20 01:00;Brindisi - Casale;;18.06;8.07;;8.97;3.82;;73.31;0.12;
06/05/20 02:00;Brindisi - Casale;;18.06;8.07;;7.13;3.28;;68.95;0.12;
06/05/20 03:00;Brindisi - Casale;;18.06;8.07;;6.31;3.16;;63.26;0.01;
06/05/20 04:00;Brindisi - Casale;;18.06;8.07;;16.29;12.63;;34.71;0.11;
06/05/20 05:00;Brindisi - Casale;;18.06;8.07;;15.89;11.75;;32.62;0.13;
06/05/20 06:00;Brindisi - Casale;;18.06;8.07;;12.52;7.91;;37.3;0.14;
06/05/20 07:00;Brindisi - Casale;;18.06;8.07;;19.26;11.63;;31.46;0.15;
06/05/20 08:00;Brindisi - Casale;;18.06;8.07;;23.67;12.37;;34.21;0.27;
06/05/20 09:00;Brindisi - Casale;;18.06;8.07;;26.49;12.65;;38.7;0.27;
06/05/20 10:00;Brindisi - Casale;;18.06;8.07;;29.41;15.27;;42.96;0.04;
06/05/20 11:00;Brindisi - Casale;;18.06;8.07;;29.18;13.94;;47;0.05;
06/05/20 12:00;Brindisi - Casale;;18.06;8.07;;28.16;14.12;;51.45;0.37;
06/05/20 13:00;Brindisi - Casale;;18.06;8.07;;50.53;20.74;;54.76;0.35;
06/05/20 14:00;Brindisi - Casale;;18.06;8.07;;45.18;23.83;;59.98;0.04;
06/05/20 15:00;Brindisi - Casale;;18.06;8.07;;45.9;24.53;;56.82;0.69;
06/05/20 16:00;Brindisi - Casale;;18.06;8.07;;37.57;25.65;;63.98;1.02;
06/05/20 17:00;Brindisi - Casale;;18.06;8.07;;6.07;4.34;;81.88;0.91;
06/05/20 18:00;Brindisi - Casale;;18.06;8.07;;8.38;5.03;;91.49;0.63;
06/05/20 19:00;Brindisi - Casale;;18.06;8.07;;9.41;5.09;;91.85;0.26;
06/05/20 20:00;Brindisi - Casale;;18.06;8.07;;11.08;7.02;;91.33;0.19;
06/05/20 21:00;Brindisi - Casale;;18.06;8.07;;9.29;4.33;;73.74;0.01;
06/05/20 22:00;Brindisi - Casale;;18.06;8.07;;8.01;3.31;;79.27;0.13;
06/05/20 23:00;Brindisi - Casale;;18.06;8.07;;9.07;4.09;;77.64;0.08;
07/05/20 00:00;Brindisi - Casale;;18.06;8.07;;7.35;3.03;;77.56;0.06;
07/05/20 01:00;Brindisi - Casale;;11.04;5.01;;7.16;3.03;;76.56;0.06;
07/05/20 02:00;Brindisi - Casale;;11.04;5.01;;6.78;3.17;;76.37;0.08;
07/05/20 03:00;Brindisi - Casale;;11.04;5.01;;;;;;;
07/05/20 04:00;Brindisi - Casale;;11.04;5.01;;6.77;3.11;;;;
07/05/20 05:00;Brindisi - Casale;;11.04;5.01;;7.21;3.72;;79.57;0.16;
07/05/20 06:00;Brindisi - Casale;;11.04;5.01;;6.32;3.18;;79.58;0.11;
07/05/20 07:00;Brindisi - Casale;;11.04;5.01;;7.26;3.76;;80.43;0.12;
07/05/20 08:00;Brindisi - Casale;;11.04;5.01;;22.95;10.87;;68.64;0.15;
07/05/20 09:00;Brindisi - Casale;;11.04;5.01;;30.21;14.35;;66.55;0.12;
07/05/20 10:00;Brindisi - Casale;;11.04;5.01;;32.05;15.37;;67.45;0.11;
07/05/20 11:00;Brindisi - Casale;;11.04;5.01;;36.23;15.78;;68.99;0.09;
07/05/20 12:00;Brindisi - Casale;;11.04;5.01;;37.33;17.68;;66.94;0.08;
07/05/20 13:00;Brindisi - Casale;;11.04;5.01;;31.81;18.77;;65.79;0.01;
07/05/20 14:00;Brindisi - Casale;;11.04;5.01;;27.17;15.69;;67.62;0.08;
07/05/20 15:00;Brindisi - Casale;;11.04;5.01;;20.49;11.33;;77.52;0.08;
07/05/20 16:00;Brindisi - Casale;;11.04;5.01;;6.74;4.27;;95.97;0.09;
07/05/20 17:00;Brindisi - Casale;;11.04;5.01;;6.24;4.03;;96.08;0.08;
07/05/20 18:00;Brindisi - Casale;;11.04;5.01;;6.37;4.36;;99.68;0.07;
07/05/20 19:00;Brindisi - Casale;;11.04;5.01;;6.72;4.96;;99.63;0.08;
07/05/20 20:00;Brindisi - Casale;;11.04;5.01;;5.06;3.74;;99.09;0.07;
07/05/20 21:00;Brindisi - Casale;;11.04;5.01;;6.05;3.77;;97.88;0.08;
07/05/20 22:00;Brindisi - Casale;;11.04;5.01;;7.19;4.74;;97.08;0.07;
07/05/20 23:00;Brindisi - Casale;;11.04;5.01;;6.39;4.17;;96.79;0.08;
08/05/20 00:00;Brindisi - Casale;;11.04;5.01;;5.52;3.41;;96.37;0.07;
08/05/20 01:00;Brindisi - Casale;;15.07;10.05;;5.46;3.35;;95.63;0.06;
08/05/20 02:00;Brindisi - Casale;;15.07;10.05;;6.24;3.98;;87.86;0.09;
08/05/20 03:00;Brindisi - Casale;;15.07;10.05;;8.01;5.38;;83.62;0.01;
08/05/20 04:00;Brindisi - Casale;;15.07;10.05;;6.96;4.15;;84.32;0.11;
08/05/20 05:00;Brindisi - Casale;;15.07;10.05;;7.59;4.59;;82.29;0.15;
08/05/20 06:00;Brindisi - Casale;;15.07;10.05;;7.97;4.88;;80.46;0.11;
08/05/20 07:00;Brindisi - Casale;;15.07;10.05;;9.07;5.03;;80.41;0.09;
08/05/20 08:00;Brindisi - Casale;;15.07;10.05;;24.9;12.17;;69.91;0.01;
08/05/20 09:00;Brindisi - Casale;;15.07;10.05;;30.09;15.19;;71.76;0.13;
08/05/20 10:00;Brindisi - Casale;;15.07;10.05;;32.12;15.36;;75.53;0.02;
08/05/20 11:00;Brindisi - Casale;;15.07;10.05;;38.38;17.15;;77.21;0.22;
08/05/20 12:00;Brindisi - Casale;;15.07;10.05;;44;17.09;;80.18;0.15;
08/05/20 13:00;Brindisi - Casale;;15.07;10.05;;43.48;17.73;;82.7;0.13;
08/05/20 14:00;Brindisi - Casale;;15.07;10.05;;39.96;17.19;;81.82;0.16;
08/05/20 15:00;Brindisi - Casale;;15.07;10.05;;28.78;13.22;;86.91;0.09;
08/05/20 16:00;Brindisi - Casale;;15.07;10.05;;10.32;6.01;;100.1;0.07;
08/05/20 17:00;Brindisi - Casale;;15.07;10.05;;7.87;4.26;;100.33;0.06;
08/05/20 18:00;Brindisi - Casale;;15.07;10.05;;7.02;3.91;;105.16;0.03;
08/05/20 19:00;Brindisi - Casale;;15.07;10.05;;10.43;7.51;;98.34;0.08;
08/05/20 20:00;Brindisi - Casale;;15.07;10.05;;9.37;5.86;;84.92;0.16;
08/05/20 21:00;Brindisi - Casale;;15.07;10.05;;12.83;8.93;;79.6;0.25;
08/05/20 22:00;Brindisi - Casale;;15.07;10.05;;20.58;16.07;;61.88;0.18;
08/05/20 23:00;Brindisi - Casale;;15.07;10.05;;28.84;23.78;;48.05;0.55;
09/05/20 00:00;Brindisi - Casale;;15.07;10.05;;19.22;14.62;;59.18;0.65;
09/05/20 01:00;Brindisi - Casale;;16.02;10.02;;12.37;8.05;;72.97;0.48;
09/05/20 02:00;Brindisi - Casale;;16.02;10.02;;9.13;5.05;;85.31;0.35;
09/05/20 03:00;Brindisi - Casale;;16.02;10.02;;;;;76.97;0.31;
09/05/20 04:00;Brindisi - Casale;;16.02;10.02;;12.46;8.45;;;;
09/05/20 05:00;Brindisi - Casale;;16.02;10.02;;13.81;10.02;;78.13;0.24;
09/05/20 06:00;Brindisi - Casale;;16.02;10.02;;15.27;11.47;;86.66;0.23;
09/05/20 07:00;Brindisi - Casale;;16.02;10.02;;21.17;16.11;;86.6;0.29;
09/05/20 08:00;Brindisi - Casale;;16.02;10.02;;33.26;17.04;;78.34;0.31;
09/05/20 09:00;Brindisi - Casale;;16.02;10.02;;40.14;20.41;;79.03;0.31;
09/05/20 10:00;Brindisi - Casale;;16.02;10.02;;42.79;20.91;;86.21;0.33;
09/05/20 11:00;Brindisi - Casale;;16.02;10.02;;67.63;33.44;;73.3;0.42;
09/05/20 12:00;Brindisi - Casale;;16.02;10.02;;83.72;43.39;;68.45;0.41;
09/05/20 13:00;Brindisi - Casale;;16.02;10.02;;62.08;30.27;;75.77;0.33;
09/05/20 14:00;Brindisi - Casale;;16.02;10.02;;49.41;24.4;;85.23;0.29;
