Data;Station;CO;PM10;PM2_5;NO;NOX;NO2;NO3;O3;Benzene;SO2
15/11/20 11:00;Bari - CUS;;36;;;;;;42.69;;
15/11/20 12:00;Bari - CUS;;36;;;;;;59.31;;
15/11/20 13:00;Bari - CUS;;36;;;;;;69.76;;
15/11/20 14:00;Bari - CUS;;36;;;;;;72.57;;
15/11/20 15:00;Bari - CUS;;36;;;;;;76.08;;
15/11/20 16:00;Bari - CUS;;36;;;;;;68.54;;
15/11/20 17:00;Bari - CUS;;36;;;;;;43.53;;
15/11/20 18:00;Bari - CUS;;36;;;;;;11.91;;
15/11/20 19:00;Bari - CUS;;36;;;;;;3.82;;
15/11/20 20:00;Bari - CUS;;36;;;;;;8.76;;
15/11/20 21:00;Bari - CUS;;36;;;;;;6.54;;
15/11/20 22:00;Bari - CUS;;36;;;;;;1.57;;
15/11/20 23:00;Bari - CUS;;36;;;;;;2.58;;
16/11/20 00:00;Bari - CUS;;36;;;;;;8.84;;
16/11/20 01:00;Bari - CUS;;29;;;;;;17.23;;
16/11/20 02:00;Bari - CUS;;29;;;;;;19.93;;
16/11/20 03:00;Bari - CUS;;29;;;;;;18.90;;
16/11/20 04:00;Bari - CUS;;29;;;;;;15.20;;
16/11/20 05:00;Bari - CUS;;29;;;;;;5.23;;
16/11/20 06:00;Bari - CUS;;29;;;;;;10.75;;
16/11/20 07:00;Bari - CUS;;29;;;;;;0.35;;
16/11/20 08:00;Bari - CUS;;29;;;;;;1.51;;
16/11/20 09:00;Bari - CUS;;29;;;;;;13.68;;
16/11/20 10:00;Bari - CUS;;29;;;;;;24.06;;
16/11/20 11:00;Bari - CUS;;29;;;;;;34.12;;
16/11/20 12:00;Bari - CUS;;29;;;;;;46.86;;
16/11/20 13:00;Bari - CUS;;29;;;;;;48.28;;
16/11/20 14:00;Bari - CUS;;29;;;;;;38.71;;
16/11/20 15:00;Bari - CUS;;29;;;;;;30.71;;
16/11/20 16:00;Bari - CUS;;29;;;;;;32.39;;
16/11/20 17:00;Bari - CUS;;29;;;;;;21.61;;
16/11/20 18:00;Bari - CUS;;29;;;;;;31.75;;
16/11/20 19:00;Bari - CUS;;29;;;;;;37.78;;
16/11/20 20:00;Bari - CUS;;29;;;;;;48.98;;
16/11/20 21:00;Bari - CUS;;29;;;;;;58.07;;
16/11/20 22:00;Bari - CUS;;29;;;;;;47.10;;
16/11/20 23:00;Bari - CUS;;29;;;;;;32.49;;
17/11/20 00:00;Bari - CUS;;29;;;;;;50.60;;
17/11/20 01:00;Bari - CUS;;14;;;;;;44.75;;
17/11/20 02:00;Bari - CUS;;14;;;;;;32.34;;
17/11/20 03:00;Bari - CUS;;14;;;;;;;;
17/11/20 04:00;Bari - CUS;;14;;;;;;18.47;;
17/11/20 05:00;Bari - CUS;;14;;;;;;13.19;;
17/11/20 06:00;Bari - CUS;;14;;;;;;3.42;;
17/11/20 07:00;Bari - CUS;;14;;;;;;3.61;;
17/11/20 08:00;Bari - CUS;;14;;;;;;26.31;;
17/11/20 09:00;Bari - CUS;;14;;;;;;18.22;;
17/11/20 10:00;Bari - CUS;;14;;;;;;23.54;;
17/11/20 11:00;Bari - CUS;;14;;;;;;48.60;;
17/11/20 12:00;Bari - CUS;;14;;;;;;;;
17/11/20 13:00;Bari - CUS;;14;;;;;;;;
17/11/20 14:00;Bari - CUS;;14;;;;;;;;
17/11/20 15:00;Bari - CUS;;14;;0.57;6.25;5.39;;;;
17/11/20 16:00;Bari - CUS;;14;;0.21;5.06;4.74;;;;
17/11/20 17:00;Bari - CUS;;14;;0.65;12.57;11.58;;39.37;;
17/11/20 18:00;Bari - CUS;;14;;9.28;43.10;28.90;;17.14;;
17/11/20 19:00;Bari - CUS;;14;;5.67;34.49;25.78;;21.52;;
17/11/20 20:00;Bari - CUS;;14;;0.94;18.10;16.65;;31.02;;
17/11/20 21:00;Bari - CUS;;14;;0.96;16.11;14.64;;32.75;;
17/11/20 22:00;Bari - CUS;;14;;0.76;16.11;14.95;;30.31;;
17/11/20 23:00;Bari - CUS;;14;;0.25;9.96;9.58;;35.74;;
18/11/20 00:00;Bari - CUS;;14;;0.11;8.00;7.89;;35.95;;
18/11/20 01:00;Bari - CUS;;16;;0.12;6.46;6.32;;36.92;;
18/11/20 02:00;Bari - CUS;;16;;0.17;6.20;5.93;;34.36;;
18/11/20 03:00;Bari - CUS;;16;;0.13;7.13;6.94;;31.80;;
18/11/20 04:00;Bari - CUS;;16;;0.63;10.63;9.68;;25.32;;
18/11/20 05:00;Bari - CUS;;16;;0.25;10.51;10.18;;26.93;;
18/11/20 06:00;Bari - CUS;;16;;0.51;14.14;13.35;;23.88;;
18/11/20 07:00;Bari - CUS;;16;;1.40;18.95;16.80;;22.99;;
18/11/20 08:00;Bari - CUS;;16;;2.50;22.40;18.56;;23.59;;
18/11/20 09:00;Bari - CUS;;16;;2.76;17.81;13.57;;32.77;;
18/11/20 10:00;Bari - CUS;;16;;2.05;12.60;9.47;;41.35;;
18/11/20 11:00;Bari - CUS;;16;;1.73;10.09;7.43;;46.82;;
18/11/20 12:00;Bari - CUS;;16;;1.41;9.42;7.29;;50.53;;
18/11/20 13:00;Bari - CUS;;16;;1.28;8.81;6.85;;55.13;;
18/11/20 14:00;Bari - CUS;;16;;0.46;5.80;5.09;;63.33;;
18/11/20 15:00;Bari - CUS;;16;;0.27;3.73;3.32;;66.04;;
18/11/20 16:00;Bari - CUS;;16;;0.18;2.48;2.20;;;;
18/11/20 17:00;Bari - CUS;;16;;0.13;3.04;2.84;;;;
18/11/20 18:00;Bari - CUS;;16;;0.15;3.21;2.99;;;;
18/11/20 19:00;Bari - CUS;;16;;0.12;3.60;3.45;;;;
18/11/20 20:00;Bari - CUS;;16;;1.65;10.61;8.15;;;;
18/11/20 21:00;Bari - CUS;;16;;0.04;4.08;4.18;;;;
18/11/20 22:00;Bari - CUS;;16;;0.03;4.15;4.20;;;;
18/11/20 23:00;Bari - CUS;;16;;0.17;7.25;7.03;;55.42;;
19/11/20 00:00;Bari - CUS;;16;;0.19;14.19;13.90;;30.01;;
19/11/20 01:00;Bari - CUS;;21;;0.17;9.25;9.00;;29.27;;
19/11/20 02:00;Bari - CUS;;21;;;;;;27.25;;
19/11/20 03:00;Bari - CUS;;21;;0.07;7.85;7.79;;;;
19/11/20 04:00;Bari - CUS;;21;;0.17;5.97;5.72;;39.12;;
19/11/20 05:00;Bari - CUS;;21;;0.61;17.01;16.08;;29.28;;
19/11/20 06:00;Bari - CUS;;21;;2.08;27.61;24.42;;18.76;;
19/11/20 07:00;Bari - CUS;;21;;19.50;72.96;43.06;;5.69;;
19/11/20 08:00;Bari - CUS;;21;;34.28;101.57;49.04;;5.11;;
19/11/20 09:00;Bari - CUS;;21;;16.48;58.86;33.59;;24.97;;
19/11/20 10:00;Bari - CUS;;21;;2.87;17.47;13.08;;50.66;;
19/11/20 11:00;Bari - CUS;;21;;1.30;9.74;7.73;;61.49;;
19/11/20 12:00;Bari - CUS;;21;;1.16;9.41;7.64;;65.57;;
19/11/20 13:00;Bari - CUS;;21;;1.09;8.76;7.11;;;;
19/11/20 14:00;Bari - CUS;;21;;0.70;7.42;6.35;;;;
19/11/20 15:00;Bari - CUS;;21;;0.58;6.98;6.10;;;;
19/11/20 16:00;Bari - CUS;;21;;0.34;6.15;5.64;;;;
19/11/20 17:00;Bari - CUS;;21;;0.11;7.68;7.54;;;;
19/11/20 18:00;Bari - CUS;;21;;2.20;28.82;25.47;;48.30;;
19/11/20 19:00;Bari - CUS;;21;;157.89;324.29;82.23;;1.30;;
19/11/20 20:00;Bari - CUS;;21;;52.80;136.31;55.34;;0.46;;
19/11/20 21:00;Bari - CUS;;21;;7.31;45.39;34.19;;3.68;;
19/11/20 22:00;Bari - CUS;;21;;4.10;30.85;24.55;;7.05;;
19/11/20 23:00;Bari - CUS;;21;;3.11;29.25;24.47;;6.71;;
20/11/20 00:00;Bari - CUS;;21;;1.81;27.40;24.63;;11.04;;
20/11/20 01:00;Bari - CUS;;17;;3.05;20.16;15.49;;15.59;;
20/11/20 02:00;Bari - CUS;;17;;0.45;10.13;9.44;;25.38;;
20/11/20 03:00;Bari - CUS;;17;;1.17;15.86;14.08;;19.97;;
20/11/20 04:00;Bari - CUS;;17;;0.63;15.48;14.51;;16.92;;
20/11/20 05:00;Bari - CUS;;17;;5.36;32.52;24.32;;6.99;;
20/11/20 06:00;Bari - CUS;;17;;8.34;42.32;29.54;;5.45;;
20/11/20 07:00;Bari - CUS;;17;;23.38;70.17;34.31;;4.29;;
20/11/20 08:00;Bari - CUS;;17;;25.38;75.26;36.37;;4.36;;
20/11/20 09:00;Bari - CUS;;17;;28.82;87.60;43.41;;8.49;;
20/11/20 10:00;Bari - CUS;;17;;43.86;119.61;52.34;;10.63;;
20/11/20 11:00;Bari - CUS;;17;;5.86;28.87;19.89;;45.89;;
20/11/20 12:00;Bari - CUS;;17;;1.41;11.05;8.89;;64.73;;
20/11/20 13:00;Bari - CUS;;17;;0.70;7.39;6.30;;;;
20/11/20 14:00;Bari - CUS;;17;;0.96;10.35;8.88;;;;
20/11/20 15:00;Bari - CUS;;17;;0.35;6.41;5.87;;;;
20/11/20 16:00;Bari - CUS;;17;;0.26;8.43;8.05;;;;
20/11/20 17:00;Bari - CUS;;17;;0.22;8.56;8.24;;70.41;;
20/11/20 18:00;Bari - CUS;;17;;0.22;8.64;8.31;;67.15;;
20/11/20 19:00;Bari - CUS;;17;;0.48;13.26;12.53;;63.11;;
20/11/20 20:00;Bari - CUS;;17;;0.49;16.58;15.83;;59.86;;
20/11/20 21:00;Bari - CUS;;17;;2.83;26.83;22.51;;55.73;;
20/11/20 22:00;Bari - CUS;;17;;1.08;15.49;13.84;;66.70;;
20/11/20 23:00;Bari - CUS;;17;;0.20;5.25;4.96;;68.76;;
21/11/20 00:00;Bari - CUS;;17;;0.14;4.15;3.95;;60.19;;
21/11/20 01:00;Bari - CUS;;10;;0.09;4.48;4.39;;56.44;;
21/11/20 02:00;Bari - CUS;;10;;;;;;47.65;;
21/11/20 03:00;Bari - CUS;;10;;0.66;7.65;6.65;;;;
21/11/20 04:00;Bari - CUS;;10;;0.17;4.84;4.58;;52.92;;
21/11/20 05:00;Bari - CUS;;10;;0.25;5.39;5.00;;58.80;;
21/11/20 06:00;Bari - CUS;;10;;0.22;3.46;3.12;;62.84;;
21/11/20 07:00;Bari - CUS;;10;;0.14;3.07;2.89;;65.72;;
21/11/20 08:00;Bari - CUS;;10;;0.23;3.55;3.18;;63.39;;
21/11/20 09:00;Bari - CUS;;10;;1.89;9.64;6.78;;58.06;;
21/11/20 10:00;Bari - CUS;;10;;0.52;5.20;4.39;;61.25;;
21/11/20 11:00;Bari - CUS;;10;;0.29;3.65;3.21;;57.83;;
21/11/20 12:00;Bari - CUS;;10;;0.42;4.05;3.41;;59.29;;
21/11/20 13:00;Bari - CUS;;10;;0.06;2.24;2.17;;60.77;;
21/11/20 14:00;Bari - CUS;;10;;0.21;3.56;3.23;;60.11;;
21/11/20 15:00;Bari - CUS;;10;;0.57;6.91;6.03;;57.98;;
21/11/20 16:00;Bari - CUS;;10;;0.96;11.13;9.67;;57.54;;
21/11/20 17:00;Bari - CUS;;10;;0.18;3.42;3.16;;63.11;;
21/11/20 18:00;Bari - CUS;;10;;0.23;3.07;2.72;;63.18;;
21/11/20 19:00;Bari - CUS;;10;;0.19;2.17;1.88;;64.47;;
21/11/20 20:00;Bari - CUS;;10;;0.84;4.97;3.76;;62.19;;
21/11/20 21:00;Bari - CUS;;10;;0.41;3.90;3.27;;63.26;;
21/11/20 22:00;Bari - CUS;;10;;0.29;2.64;2.19;;63.64;;
21/11/20 23:00;Bari - CUS;;10;;1.86;9.16;6.29;;61.76;;
22/11/20 00:00;Bari - CUS;;10;;0.19;2.39;2.09;;64.40;;
22/11/20 01:00;Bari - CUS;;14;;0.42;4.35;3.72;;64.72;;
22/11/20 02:00;Bari - CUS;;14;;0.32;2.69;2.21;;68.01;;
22/11/20 03:00;Bari - CUS;;14;;0.14;2.22;1.99;;68.38;;
22/11/20 04:00;Bari - CUS;;14;;0.08;1.60;1.50;;70.05;;
22/11/20 05:00;Bari - CUS;;14;;0.13;2.16;1.97;;69.24;;
22/11/20 06:00;Bari - CUS;;14;;0.12;2.30;2.15;;66.10;;
22/11/20 07:00;Bari - CUS;;14;;0.13;3.06;2.86;;57.73;;
22/11/20 08:00;Bari - CUS;;14;;0.21;3.38;3.07;;55.35;;
22/11/20 09:00;Bari - CUS;;14;;0.34;4.16;3.65;;54.28;;
22/11/20 10:00;Bari - CUS;;14;;2.08;9.71;6.52;;53.65;;
22/11/20 11:00;Bari - CUS;;14;;2.04;11.28;8.15;;52.96;;
22/11/20 12:00;Bari - CUS;;14;;0.49;4.45;3.70;;56.93;;
22/11/20 13:00;Bari - CUS;;14;;1.03;8.12;6.54;;53.81;;
22/11/20 14:00;Bari - CUS;;14;;2.02;17.39;14.29;;43.54;;
22/11/20 15:00;Bari - CUS;;14;;0.88;9.84;8.48;;51.74;;
22/11/20 16:00;Bari - CUS;;14;;0.39;9.64;9.03;;47.74;;
22/11/20 17:00;Bari - CUS;;14;;0.50;9.85;9.08;;47.62;;
22/11/20 18:00;Bari - CUS;;14;;0.70;13.73;12.66;;42.81;;
22/11/20 19:00;Bari - CUS;;14;;0.50;14.63;13.88;;42.07;;
22/11/20 20:00;Bari - CUS;;14;;0.72;15.37;14.25;;42.21;;
22/11/20 21:00;Bari - CUS;;14;;0.82;15.94;14.69;;43.07;;
22/11/20 22:00;Bari - CUS;;14;;0.70;15.17;14.08;;42.96;;
22/11/20 23:00;Bari - CUS;;14;;0.33;11.55;11.04;;46.16;;
23/11/20 00:00;Bari - CUS;;14;;0.22;7.00;6.66;;52.52;;
23/11/20 01:00;Bari - CUS;;20;;0.40;6.47;5.85;;56.44;;
23/11/20 02:00;Bari - CUS;;20;;;;;;49.49;;
23/11/20 03:00;Bari - CUS;;20;;0.08;5.45;5.34;;;;
23/11/20 04:00;Bari - CUS;;20;;0.40;9.76;9.14;;46.36;;
23/11/20 05:00;Bari - CUS;;20;;0.74;21.00;19.88;;30.08;;
23/11/20 06:00;Bari - CUS;;20;;3.86;37.85;31.93;;19.87;;
23/11/20 07:00;Bari - CUS;;20;;3.73;34.38;28.65;;27.20;;
23/11/20 08:00;Bari - CUS;;20;;19.92;78.08;47.52;;11.71;;
23/11/20 09:00;Bari - CUS;;20;;9.73;48.63;33.70;;27.58;;
23/11/20 10:00;Bari - CUS;;20;;3.40;20.80;15.60;;50.32;;
23/11/20 11:00;Bari - CUS;;20;;2.16;13.99;10.68;;58.32;;
23/11/20 12:00;Bari - CUS;;20;;1.53;11.26;8.91;;63.47;;
23/11/20 13:00;Bari - CUS;;20;;0.86;8.62;7.30;;69.99;;
23/11/20 14:00;Bari - CUS;;20;;0.39;6.84;6.24;;;;
23/11/20 15:00;Bari - CUS;;20;;0.32;5.94;5.46;;;;
23/11/20 16:00;Bari - CUS;;20;;0.52;7.62;6.82;;;;
23/11/20 17:00;Bari - CUS;;20;;0.15;4.32;4.11;;;;
23/11/20 18:00;Bari - CUS;;20;;102.60;211.18;53.76;;31.38;;
23/11/20 19:00;Bari - CUS;;20;;191.21;388.06;94.85;;0.64;;
23/11/20 20:00;Bari - CUS;;20;;82.00;204.91;79.17;;0.70;;
23/11/20 21:00;Bari - CUS;;20;;8.43;66.81;53.88;;14.76;;
23/11/20 22:00;Bari - CUS;;20;;2.60;37.57;33.59;;31.96;;
23/11/20 23:00;Bari - CUS;;20;;0.58;18.71;17.83;;47.53;;
24/11/20 00:00;Bari - CUS;;20;;0.44;14.03;13.38;;53.53;;
24/11/20 01:00;Bari - CUS;;;;0.16;10.41;10.18;;54.91;;
24/11/20 02:00;Bari - CUS;;;;0.08;8.71;8.62;;54.57;;
24/11/20 03:00;Bari - CUS;;;;0.10;7.97;7.83;;51.86;;
24/11/20 04:00;Bari - CUS;;;;0.15;6.15;5.93;;53.72;;
24/11/20 05:00;Bari - CUS;;;;0.08;5.63;5.51;;56.44;;
24/11/20 06:00;Bari - CUS;;;;0.20;8.26;7.96;;54.03;;
24/11/20 07:00;Bari - CUS;;;;0.72;13.71;12.61;;48.98;;
24/11/20 08:00;Bari - CUS;;;;1.16;19.87;18.09;;43.54;;
24/11/20 09:00;Bari - CUS;;;;2.42;26.03;22.31;;39.44;;
24/11/20 10:00;Bari - CUS;;;;2.26;22.29;18.82;;43.42;;
24/11/20 11:00;Bari - CUS;;;;1.74;17.12;14.44;;51.87;;
24/11/20 12:00;Bari - CUS;;;;1.41;16.02;13.87;;54.57;;
24/11/20 13:00;Bari - CUS;;;;1.29;12.94;10.96;;59.70;;
24/11/20 14:00;Bari - CUS;;;;0.82;9.04;7.79;;65.72;;
24/11/20 15:00;Bari - CUS;;;;0.50;6.60;5.82;;70.25;;
24/11/20 16:00;Bari - CUS;;;;0.52;7.18;6.37;;70.37;;
24/11/20 17:00;Bari - CUS;;;;0.58;6.79;5.92;;70.39;;
24/11/20 18:00;Bari - CUS;;;;0.56;7.70;6.85;;68.13;;
24/11/20 19:00;Bari - CUS;;;;0.62;9.12;8.17;;64.95;;
24/11/20 20:00;Bari - CUS;;;;0.67;13.30;12.28;;55.62;;
24/11/20 21:00;Bari - CUS;;;;0.82;20.81;19.54;;36.33;;
24/11/20 22:00;Bari - CUS;;;;0.85;17.37;16.07;;38.20;;
24/11/20 23:00;Bari - CUS;;;;0.60;17.51;16.59;;36.65;;
25/11/20 00:00;Bari - CUS;;;;0.50;15.96;15.19;;35.57;;
25/11/20 01:00;Bari - CUS;;;;0.22;10.41;10.07;;38.79;;
25/11/20 02:00;Bari - CUS;;;;;;;;41.72;;
25/11/20 03:00;Bari - CUS;;;;0.29;11.33;10.89;;;;
25/11/20 04:00;Bari - CUS;;;;0.29;13.04;12.59;;31.68;;
25/11/20 05:00;Bari - CUS;;;;2.13;28.61;25.35;;16.72;;
25/11/20 06:00;Bari - CUS;;;;12.67;57.94;38.51;;3.45;;
25/11/20 07:00;Bari - CUS;;;;110.54;222.18;52.71;;0.14;;
25/11/20 08:00;Bari - CUS;;;;99.54;208.22;55.55;;1.21;;
25/11/20 09:00;Bari - CUS;;;;22.00;68.19;34.46;;21.99;;
25/11/20 10:00;Bari - CUS;;;;3.05;20.39;15.70;;44.87;;
25/11/20 11:00;Bari - CUS;;;;2.57;16.83;12.90;;50.80;;
25/11/20 12:00;Bari - CUS;;;;2.30;15.49;11.96;;55.14;;
25/11/20 13:00;Bari - CUS;;;;1.93;14.52;11.56;;57.27;;
25/11/20 14:00;Bari - CUS;;;;1.80;15.36;12.60;;61.23;;
25/11/20 15:00;Bari - CUS;;;;1.44;15.51;13.31;;64.55;;
25/11/20 16:00;Bari - CUS;;;;0.87;13.89;12.55;;67.09;;
25/11/20 17:00;Bari - CUS;;;;0.59;14.85;13.94;;66.24;;
25/11/20 18:00;Bari - CUS;;;;0.71;17.42;16.33;;63.40;;
25/11/20 19:00;Bari - CUS;;;;98.21;222.80;72.22;;8.94;;
25/11/20 20:00;Bari - CUS;;;;77.53;188.89;70.00;;0.52;;
25/11/20 21:00;Bari - CUS;;;;32.30;104.64;55.11;;0.57;;
25/11/20 22:00;Bari - CUS;;;;20.72;80.17;48.41;;1.99;;
25/11/20 23:00;Bari - CUS;;;;7.63;53.45;41.75;;6.86;;
26/11/20 00:00;Bari - CUS;;;;7.07;56.69;45.85;;5.14;;
26/11/20 01:00;Bari - CUS;;;;2.12;30.93;27.69;;16.42;;
26/11/20 02:00;Bari - CUS;;;;0.30;22.26;21.82;;20.18;;
26/11/20 03:00;Bari - CUS;;;;0.75;26.70;25.56;;20.23;;
26/11/20 04:00;Bari - CUS;;;;0.92;23.71;22.30;;23.78;;
26/11/20 05:00;Bari - CUS;;;;13.17;57.05;36.87;;5.94;;
26/11/20 06:00;Bari - CUS;;;;25.69;83.73;44.35;;0.17;;
26/11/20 07:00;Bari - CUS;;;;143.70;285.67;65.32;;0.49;;
26/11/20 08:00;Bari - CUS;;;;99.01;208.97;57.13;;1.42;;
26/11/20 09:00;Bari - CUS;;;;115.24;241.30;64.70;;3.30;;
26/11/20 10:00;Bari - CUS;;;;11.49;50.85;33.22;;34.69;;
26/11/20 11:00;Bari - CUS;;;;2.80;19.44;15.15;;57.38;;
26/11/20 12:00;Bari - CUS;;;;1.94;14.89;11.93;;65.45;;
26/11/20 13:00;Bari - CUS;;;;1.58;13.13;10.71;;69.00;;
26/11/20 14:00;Bari - CUS;;;;0.82;8.58;7.31;;;;
26/11/20 15:00;Bari - CUS;;;;0.31;5.55;5.09;;;;
26/11/20 16:00;Bari - CUS;;;;;;;;;;
26/11/20 17:00;Bari - CUS;;;;;;;;;;
26/11/20 18:00;Bari - CUS;;;;;;;;66.64;;
26/11/20 19:00;Bari - CUS;;;;153.87;329.09;94.24;;6.87;;
26/11/20 20:00;Bari - CUS;;;;127.53;277.65;82.09;;0.92;;
26/11/20 21:00;Bari - CUS;;;;49.75;137.29;61.01;;0.86;;
26/11/20 22:00;Bari - CUS;;;;20.10;85.67;54.85;;0.54;;
26/11/20 23:00;Bari - CUS;;;;3.24;51.68;46.78;;1.80;;
27/11/20 00:00;Bari - CUS;;;;3.17;34.76;31.75;;9.50;;
27/11/20 01:00;Bari - CUS;;;;;;;;14.02;;
27/11/20 02:00;Bari - CUS;;;;;;;;15.41;;
27/11/20 03:00;Bari - CUS;;;;;;;;18.78;;
27/11/20 04:00;Bari - CUS;;;;;;;;20.27;;
27/11/20 05:00;Bari - CUS;;;;1.01;17.07;17.92;;12.88;;
27/11/20 06:00;Bari - CUS;;;;4.65;38.90;31.77;;3.60;;
27/11/20 07:00;Bari - CUS;;;;44.11;113.82;46.22;;0.61;;
27/11/20 08:00;Bari - CUS;;;;51.69;128.30;49.07;;3.60;;
27/11/20 09:00;Bari - CUS;;;;54.61;135.34;51.58;;13.68;;
27/11/20 10:00;Bari - CUS;;;;53.25;142.59;60.97;;10.13;;
27/11/20 11:00;Bari - CUS;;;;35.58;118.37;63.82;;20.09;;
27/11/20 12:00;Bari - CUS;;;;3.52;34.92;29.54;;51.28;;
27/11/20 13:00;Bari - CUS;;;;0.42;17.81;18.48;;65.66;;
27/11/20 14:00;Bari - CUS;;;;;;;;74.42;;
27/11/20 15:00;Bari - CUS;;;;;;;;77.70;;
27/11/20 16:00;Bari - CUS;;;;;;;;77.39;;
27/11/20 17:00;Bari - CUS;;;;36.53;85.12;32.16;;61.75;;
27/11/20 18:00;Bari - CUS;;;;310.78;604.65;128.12;;0.80;;
27/11/20 19:00;Bari - CUS;;;;248.47;493.13;112.09;;1.87;;
27/11/20 20:00;Bari - CUS;;;;53.39;142.06;60.20;;2.86;;
27/11/20 21:00;Bari - CUS;;;;12.22;61.32;42.58;;2.82;;
27/11/20 22:00;Bari - CUS;;;;12.66;66.52;47.10;;1.92;;
27/11/20 23:00;Bari - CUS;;;;7.56;54.91;43.32;;1.77;;
28/11/20 00:00;Bari - CUS;;;;1.65;36.23;34.05;;2.16;;
28/11/20 01:00;Bari - CUS;;;;0.32;23.11;24.16;;5.50;;
28/11/20 02:00;Bari - CUS;;;;;;;;14.41;;
28/11/20 03:00;Bari - CUS;;;;;;;;28.76;;
28/11/20 04:00;Bari - CUS;;;;;;;;30.12;;
28/11/20 05:00;Bari - CUS;;;;0.58;12.51;15.13;;24.50;;
28/11/20 06:00;Bari - CUS;;;;0.01;21.41;23.39;;13.90;;
28/11/20 07:00;Bari - CUS;;;;23.30;80.05;44.34;;2.54;;
28/11/20 08:00;Bari - CUS;;;;41.86;115.08;50.89;;0.74;;
28/11/20 09:00;Bari - CUS;;;;85.50;189.56;58.48;;1.37;;
28/11/20 10:00;Bari - CUS;;;;53.84;141.04;58.48;;10.91;;
28/11/20 11:00;Bari - CUS;;;;2.96;34.02;30.02;;43.56;;
28/11/20 12:00;Bari - CUS;;;;0.02;20.02;20.80;;57.49;;
28/11/20 13:00;Bari - CUS;;;;0.26;15.80;16.17;;66.12;;
28/11/20 14:00;Bari - CUS;;;;;;;;66.74;;
28/11/20 15:00;Bari - CUS;;;;;;;;74.36;;
28/11/20 16:00;Bari - CUS;;;;;;;;77.82;;
28/11/20 17:00;Bari - CUS;;;;0.00;12.82;16.13;;64.18;;
28/11/20 18:00;Bari - CUS;;;;;;;;;;
28/11/20 19:00;Bari - CUS;;;;;;;;;;
28/11/20 20:00;Bari - CUS;;;;;;;;;;
28/11/20 21:00;Bari - CUS;;;;;;;;;;
28/11/20 22:00;Bari - CUS;;;;;;;;;;
28/11/20 23:00;Bari - CUS;;;;;;;;;;
29/11/20 00:00;Bari - CUS;;;;;;;;;;
29/11/20 01:00;Bari - CUS;;;;;;;;;;
29/11/20 02:00;Bari - CUS;;;;;;;;;;
29/11/20 03:00;Bari - CUS;;;;;;;;;;
29/11/20 04:00;Bari - CUS;;;;;;;;;;
29/11/20 05:00;Bari - CUS;;;;;;;;;;
29/11/20 06:00;Bari - CUS;;;;;;;;;;
29/11/20 07:00;Bari - CUS;;;;;;;;;;
29/11/20 08:00;Bari - CUS;;;;;;;;;;
29/11/20 09:00;Bari - CUS;;;;;;;;;;
29/11/20 10:00;Bari - CUS;;;;;;;;;;
29/11/20 11:00;Bari - CUS;;;;;;;;;;
29/11/20 12:00;Bari - CUS;;;;;;;;;;
29/11/20 13:00;Bari - CUS;;;;;;;;;;
29/11/20 14:00;Bari - CUS;;;;;;;;;;
29/11/20 15:00;Bari - CUS;;;;;;;;;;
29/11/20 16:00;Bari - CUS;;;;;;;;;;
29/11/20 17:00;Bari - CUS;;;;;;;;;;
29/11/20 18:00;Bari - CUS;;;;;;;;;;
29/11/20 19:00;Bari - CUS;;;;;;;;;;
29/11/20 20:00;Bari - CUS;;;;;;;;;;
29/11/20 21:00;Bari - CUS;;;;;;;;;;
29/11/20 22:00;Bari - CUS;;;;;;;;;;
29/11/20 23:00;Bari - CUS;;;;;;;;;;
30/11/20 00:00;Bari - CUS;;;;;;;;;;
30/11/20 01:00;Bari - CUS;;;;;;;;;;
30/11/20 02:00;Bari - CUS;;;;;;;;;;
30/11/20 03:00;Bari - CUS;;;;;;;;;;
30/11/20 04:00;Bari - CUS;;;;;;;;;;
30/11/20 05:00;Bari - CUS;;;;;;;;;;
30/11/20 06:00;Bari - CUS;;;;;;;;;;
30/11/20 07:00;Bari - CUS;;;;;;;;;;
30/11/20 08:00;Bari - CUS;;;;;;;;;;
30/11/20 09:00;Bari - CUS;;;;;;;;;;
30/11/20 10:00;Bari - CUS;;;;;;;;;;
30/11/20 11:00;Bari - CUS;;;;;;;;;;
30/11/20 12:00;Bari - CUS;;;;;;;;;;
30/11/20 13:00;Bari - CUS;;;;;;;;;;
30/11/20 14:00;Bari - CUS;;;;;;;;;;
30/11/20 15:00;Bari - CUS;;;;;;;;;;
30/11/20 16:00;Bari - CUS;;;;;;;;;;
30/11/20 17:00;Bari - CUS;;;;0.47;1.69;5.11;;66.79;;
30/11/20 18:00;Bari - CUS;;;;;;;;68.42;;
30/11/20 19:00;Bari - CUS;;;;;;;;67.10;;
30/11/20 20:00;Bari - CUS;;;;;;;;58.79;;
30/11/20 21:00;Bari - CUS;;;;;;;;44.97;;
30/11/20 22:00;Bari - CUS;;;;;;;;44.97;;
30/11/20 23:00;Bari - CUS;;;;;;;;44.30;;
01/12/20 00:00;Bari - CUS;;;;;;;;46.90;;
01/12/20 01:00;Bari - CUS;;;;;;;;44.11;;
01/12/20 02:00;Bari - CUS;;;;;;;;42.83;;
01/12/20 03:00;Bari - CUS;;;;;;;;42.96;;
01/12/20 04:00;Bari - CUS;;;;;;;;41.52;;
01/12/20 05:00;Bari - CUS;;;;0.12;7.28;9.00;;42.45;;
