Data;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;Benzene
06/04/20 10:00;Altamura - Via Santeramo;;25;17;5.39;28.42;20.05;;78.76;
06/04/20 11:00;Altamura - Via Santeramo;;25;17;6.49;30.32;20.25;;85.31;
06/04/20 12:00;Altamura - Via Santeramo;;25;17;8.59;35.31;22.02;;85.05;
06/04/20 13:00;Altamura - Via Santeramo;;25;17;3.92;21.83;15.74;;91.54;
06/04/20 14:00;Altamura - Via Santeramo;;25;17;2.38;13.82;10.11;;97.60;
06/04/20 15:00;Altamura - Via Santeramo;;25;17;2.49;15.26;11.37;;96.05;
06/04/20 16:00;Altamura - Via Santeramo;;25;17;3.11;17.82;12.97;;96.51;
06/04/20 17:00;Altamura - Via Santeramo;;25;17;4.96;27.75;20.04;;92.15;
06/04/20 18:00;Altamura - Via Santeramo;;25;17;4.30;28.52;21.81;;84.29;
06/04/20 19:00;Altamura - Via Santeramo;;25;17;3.27;43.07;37.85;;64.98;
06/04/20 20:00;Altamura - Via Santeramo;;25;17;1.98;35.72;32.50;;72.55;
06/04/20 21:00;Altamura - Via Santeramo;;25;17;1.14;29.14;27.24;;81.84;
06/04/20 22:00;Altamura - Via Santeramo;;25;17;0.57;19.01;18.04;;91.11;
06/04/20 23:00;Altamura - Via Santeramo;;25;17;0.38;7.73;7.10;;99.45;
07/04/20 00:00;Altamura - Via Santeramo;;25;17;0.45;5.60;4.88;;100.00;
07/04/20 01:00;Altamura - Via Santeramo;;23;16;0.33;3.45;2.94;;101.07;
07/04/20 02:00;Altamura - Via Santeramo;;23;16;0.17;2.50;2.23;;;
07/04/20 03:00;Altamura - Via Santeramo;;23;16;0.18;2.99;2.70;;103.19;
07/04/20 04:00;Altamura - Via Santeramo;;23;16;;;;;102.40;
07/04/20 05:00;Altamura - Via Santeramo;;23;16;0.46;6.80;6.05;;97.43;
07/04/20 06:00;Altamura - Via Santeramo;;23;16;0.54;12.68;11.78;;89.96;
07/04/20 07:00;Altamura - Via Santeramo;;23;16;2.52;27.14;23.15;;77.87;
07/04/20 08:00;Altamura - Via Santeramo;;23;16;4.30;29.72;23.01;;81.43;
07/04/20 09:00;Altamura - Via Santeramo;;23;16;4.49;28.63;21.63;;83.31;
07/04/20 10:00;Altamura - Via Santeramo;;23;16;6.57;32.44;22.25;;83.90;
07/04/20 11:00;Altamura - Via Santeramo;;23;16;5.59;27.14;18.47;;82.81;
07/04/20 12:00;Altamura - Via Santeramo;;23;16;6.89;31.15;20.48;;85.70;
07/04/20 13:00;Altamura - Via Santeramo;;23;16;3.45;19.19;13.82;;92.80;
07/04/20 14:00;Altamura - Via Santeramo;;23;16;2.33;13.61;9.99;;95.59;
07/04/20 15:00;Altamura - Via Santeramo;;23;16;2.41;14.15;10.40;;95.96;
07/04/20 16:00;Altamura - Via Santeramo;;23;16;3.08;16.35;11.57;;96.81;
07/04/20 17:00;Altamura - Via Santeramo;;23;16;4.40;24.69;17.85;;90.28;
07/04/20 18:00;Altamura - Via Santeramo;;23;16;7.04;41.96;30.99;;76.65;
07/04/20 19:00;Altamura - Via Santeramo;;23;16;1.90;33.57;30.49;;69.80;
07/04/20 20:00;Altamura - Via Santeramo;;23;16;1.93;45.44;42.25;;60.70;
07/04/20 21:00;Altamura - Via Santeramo;;23;16;1.61;40.35;37.68;;65.05;
07/04/20 22:00;Altamura - Via Santeramo;;23;16;1.41;36.10;33.76;;70.07;
07/04/20 23:00;Altamura - Via Santeramo;;23;16;0.95;15.01;13.48;;95.41;
08/04/20 00:00;Altamura - Via Santeramo;;23;16;0.48;5.88;5.11;;109.23;
08/04/20 01:00;Altamura - Via Santeramo;;23;17;0.41;6.17;5.52;;108.18;
08/04/20 02:00;Altamura - Via Santeramo;;23;17;0.47;5.87;5.12;;100.97;
08/04/20 03:00;Altamura - Via Santeramo;;23;17;0.44;5.41;4.71;;100.31;
08/04/20 04:00;Altamura - Via Santeramo;;23;17;0.48;5.42;4.66;;97.87;
08/04/20 05:00;Altamura - Via Santeramo;;23;17;0.48;7.00;6.24;;96.87;
08/04/20 06:00;Altamura - Via Santeramo;;23;17;1.02;15.17;13.54;;89.85;
08/04/20 07:00;Altamura - Via Santeramo;;23;17;2.41;24.77;20.95;;82.76;
08/04/20 08:00;Altamura - Via Santeramo;;23;17;2.88;21.32;16.81;;84.70;
08/04/20 09:00;Altamura - Via Santeramo;;23;17;6.68;34.70;24.34;;78.54;
08/04/20 10:00;Altamura - Via Santeramo;;23;17;5.48;31.14;22.61;;84.69;
08/04/20 11:00;Altamura - Via Santeramo;;23;17;4.98;26.91;19.17;;90.83;
08/04/20 12:00;Altamura - Via Santeramo;;23;17;3.57;22.36;16.79;;96.46;
08/04/20 13:00;Altamura - Via Santeramo;;23;17;3.06;19.02;14.25;;100.19;
08/04/20 14:00;Altamura - Via Santeramo;;23;17;3.41;17.62;12.32;;101.18;
08/04/20 15:00;Altamura - Via Santeramo;;23;17;1.98;12.99;9.90;;100.76;
08/04/20 16:00;Altamura - Via Santeramo;;23;17;4.18;20.79;14.30;;95.12;
08/04/20 17:00;Altamura - Via Santeramo;;23;17;3.67;24.41;18.69;;88.47;
08/04/20 18:00;Altamura - Via Santeramo;;23;17;6.43;38.92;28.91;;74.93;
08/04/20 19:00;Altamura - Via Santeramo;;23;17;4.27;49.68;42.90;;53.70;
08/04/20 20:00;Altamura - Via Santeramo;;23;17;2.29;46.48;42.75;;53.01;
08/04/20 21:00;Altamura - Via Santeramo;;23;17;1.95;52.11;48.86;;50.02;
08/04/20 22:00;Altamura - Via Santeramo;;23;17;1.21;32.84;30.82;;68.75;
08/04/20 23:00;Altamura - Via Santeramo;;23;17;0.64;14.17;13.12;;88.01;
09/04/20 00:00;Altamura - Via Santeramo;;23;17;0.59;5.25;4.33;;92.85;
09/04/20 01:00;Altamura - Via Santeramo;;27;22;0.41;4.97;4.32;;91.19;
09/04/20 02:00;Altamura - Via Santeramo;;27;22;0.44;4.82;4.12;;;
09/04/20 03:00;Altamura - Via Santeramo;;27;22;0.46;6.72;5.98;;97.07;
09/04/20 04:00;Altamura - Via Santeramo;;27;22;;;;;100.03;
09/04/20 05:00;Altamura - Via Santeramo;;27;22;0.41;8.29;7.62;;92.61;
09/04/20 06:00;Altamura - Via Santeramo;;27;22;0.96;18.90;17.33;;81.57;
09/04/20 07:00;Altamura - Via Santeramo;;27;22;1.15;17.13;15.28;;87.67;
09/04/20 08:00;Altamura - Via Santeramo;;27;22;1.91;21.20;18.17;;86.00;
09/04/20 09:00;Altamura - Via Santeramo;;27;22;2.75;21.96;17.65;;83.09;
09/04/20 10:00;Altamura - Via Santeramo;;27;22;3.11;21.67;16.82;;93.53;
09/04/20 11:00;Altamura - Via Santeramo;;27;22;3.14;21.33;16.43;;100.68;
09/04/20 12:00;Altamura - Via Santeramo;;27;22;2.18;15.55;12.14;;108.75;
09/04/20 13:00;Altamura - Via Santeramo;;27;22;2.26;16.60;13.07;;110.45;
09/04/20 14:00;Altamura - Via Santeramo;;27;22;1.40;11.40;9.20;;117.26;
09/04/20 15:00;Altamura - Via Santeramo;;27;22;2.24;16.65;13.14;;113.27;
09/04/20 16:00;Altamura - Via Santeramo;;27;22;3.77;23.83;17.95;;104.59;
09/04/20 17:00;Altamura - Via Santeramo;;27;22;7.44;42.23;30.65;;95.04;
09/04/20 18:00;Altamura - Via Santeramo;;27;22;4.77;38.31;30.83;;90.01;
09/04/20 19:00;Altamura - Via Santeramo;;27;22;2.26;36.18;32.55;;82.68;
09/04/20 20:00;Altamura - Via Santeramo;;27;22;1.49;33.53;31.08;;83.27;
09/04/20 21:00;Altamura - Via Santeramo;;27;22;1.33;35.74;33.53;;80.16;
09/04/20 22:00;Altamura - Via Santeramo;;27;22;0.96;17.66;16.11;;93.42;
09/04/20 23:00;Altamura - Via Santeramo;;27;22;0.57;10.88;9.94;;94.37;
10/04/20 00:00;Altamura - Via Santeramo;;27;22;0.52;6.52;5.70;;94.72;
10/04/20 01:00;Altamura - Via Santeramo;;35;30;0.28;4.39;3.94;;91.64;
10/04/20 02:00;Altamura - Via Santeramo;;35;30;0.42;4.30;3.64;;96.30;
10/04/20 03:00;Altamura - Via Santeramo;;35;30;0.35;4.20;3.65;;101.12;
10/04/20 04:00;Altamura - Via Santeramo;;35;30;0.43;4.92;4.24;;105.39;
10/04/20 05:00;Altamura - Via Santeramo;;35;30;0.26;5.23;4.80;;111.68;
10/04/20 06:00;Altamura - Via Santeramo;;35;30;0.62;9.37;8.38;;109.69;
10/04/20 07:00;Altamura - Via Santeramo;;35;30;1.26;14.53;12.53;;103.53;
10/04/20 08:00;Altamura - Via Santeramo;;35;30;1.44;15.52;13.25;;98.23;
10/04/20 09:00;Altamura - Via Santeramo;;35;30;1.76;17.93;15.15;;95.63;
10/04/20 10:00;Altamura - Via Santeramo;;35;30;2.84;24.68;20.21;;99.25;
10/04/20 11:00;Altamura - Via Santeramo;;35;30;2.22;19.94;16.45;;108.74;
10/04/20 12:00;Altamura - Via Santeramo;;35;30;3.01;23.25;18.54;;109.85;
10/04/20 13:00;Altamura - Via Santeramo;;35;30;2.67;21.70;17.51;;117.62;
10/04/20 14:00;Altamura - Via Santeramo;;35;30;1.32;14.39;12.30;;129.26;
10/04/20 15:00;Altamura - Via Santeramo;;35;30;1.26;13.32;11.32;;126.69;
10/04/20 16:00;Altamura - Via Santeramo;;35;30;1.24;14.98;13.00;;126.57;
10/04/20 17:00;Altamura - Via Santeramo;;35;30;1.77;23.22;20.39;;115.28;
10/04/20 18:00;Altamura - Via Santeramo;;35;30;1.79;29.56;26.67;;106.76;
10/04/20 19:00;Altamura - Via Santeramo;;35;30;1.86;38.75;35.71;;90.31;
10/04/20 20:00;Altamura - Via Santeramo;;35;30;1.67;28.07;25.38;;85.79;
10/04/20 21:00;Altamura - Via Santeramo;;35;30;0.92;23.01;21.49;;97.42;
10/04/20 22:00;Altamura - Via Santeramo;;35;30;0.47;12.91;12.12;;107.56;
10/04/20 23:00;Altamura - Via Santeramo;;35;30;0.40;7.21;6.56;;109.28;
11/04/20 00:00;Altamura - Via Santeramo;;35;30;0.37;5.86;5.27;;108.87;
11/04/20 01:00;Altamura - Via Santeramo;;35;29;0.38;3.82;3.22;;110.37;
11/04/20 02:00;Altamura - Via Santeramo;;35;29;0.44;4.49;3.79;;;
11/04/20 03:00;Altamura - Via Santeramo;;35;29;0.26;3.34;2.92;;115.46;
11/04/20 04:00;Altamura - Via Santeramo;;35;29;;;;;117.33;
11/04/20 05:00;Altamura - Via Santeramo;;35;29;0.52;5.01;4.18;;116.55;
11/04/20 06:00;Altamura - Via Santeramo;;35;29;0.61;9.65;8.67;;113.86;
11/04/20 07:00;Altamura - Via Santeramo;;35;29;1.06;14.89;13.20;;109.00;
11/04/20 08:00;Altamura - Via Santeramo;;35;29;1.27;15.64;13.61;;107.27;
11/04/20 09:00;Altamura - Via Santeramo;;35;29;1.72;17.80;15.08;;100.26;
11/04/20 10:00;Altamura - Via Santeramo;;35;29;2.67;24.99;20.79;;98.09;
11/04/20 11:00;Altamura - Via Santeramo;;35;29;2.43;22.45;18.63;;113.09;
11/04/20 12:00;Altamura - Via Santeramo;;35;29;2.49;23.02;19.09;;120.11;
11/04/20 13:00;Altamura - Via Santeramo;;35;29;1.85;18.77;15.85;;134.23;
11/04/20 14:00;Altamura - Via Santeramo;;35;29;1.04;12.23;10.57;;139.83;
11/04/20 15:00;Altamura - Via Santeramo;;35;29;1.65;17.43;14.81;;132.45;
11/04/20 16:00;Altamura - Via Santeramo;;35;29;1.88;20.67;17.69;;129.63;
11/04/20 17:00;Altamura - Via Santeramo;;35;29;3.42;32.55;27.17;;119.34;
11/04/20 18:00;Altamura - Via Santeramo;;35;29;3.03;36.01;31.20;;107.92;
11/04/20 19:00;Altamura - Via Santeramo;;35;29;1.89;31.07;28.03;;103.05;
11/04/20 20:00;Altamura - Via Santeramo;;35;29;1.04;34.37;32.60;;101.39;
11/04/20 21:00;Altamura - Via Santeramo;;35;29;1.49;39.20;36.72;;96.69;
11/04/20 22:00;Altamura - Via Santeramo;;35;29;0.99;30.52;28.84;;101.58;
11/04/20 23:00;Altamura - Via Santeramo;;35;29;0.51;15.89;15.03;;116.12;
12/04/20 00:00;Altamura - Via Santeramo;;35;29;0.40;7.60;6.96;;123.00;
12/04/20 01:00;Altamura - Via Santeramo;;35;29;0.45;5.62;4.91;;123.48;
12/04/20 02:00;Altamura - Via Santeramo;;35;29;0.45;5.88;5.17;;119.82;
12/04/20 03:00;Altamura - Via Santeramo;;35;29;0.38;6.66;6.04;;109.72;
12/04/20 04:00;Altamura - Via Santeramo;;35;29;0.42;5.49;4.82;;123.50;
12/04/20 05:00;Altamura - Via Santeramo;;35;29;0.18;5.67;5.36;;122.38;
12/04/20 06:00;Altamura - Via Santeramo;;35;29;0.28;6.61;6.15;;130.04;
12/04/20 07:00;Altamura - Via Santeramo;;35;29;0.41;9.22;8.55;;129.96;
12/04/20 08:00;Altamura - Via Santeramo;;35;29;0.26;6.69;6.26;;133.36;
12/04/20 09:00;Altamura - Via Santeramo;;35;29;0.59;9.14;8.19;;128.03;
12/04/20 10:00;Altamura - Via Santeramo;;35;29;0.57;7.39;6.47;;132.51;
12/04/20 11:00;Altamura - Via Santeramo;;35;29;0.94;6.77;5.30;;133.11;
12/04/20 12:00;Altamura - Via Santeramo;;35;29;1.16;8.50;6.69;;133.84;
12/04/20 13:00;Altamura - Via Santeramo;;35;29;1.02;7.34;5.74;;136.21;
12/04/20 14:00;Altamura - Via Santeramo;;35;29;0.52;4.65;3.83;;134.54;
12/04/20 15:00;Altamura - Via Santeramo;;35;29;0.44;4.81;4.12;;138.12;
12/04/20 16:00;Altamura - Via Santeramo;;35;29;0.53;4.75;3.91;;135.19;
12/04/20 17:00;Altamura - Via Santeramo;;35;29;0.54;4.81;3.97;;133.16;
12/04/20 18:00;Altamura - Via Santeramo;;35;29;1.58;11.19;8.73;;122.06;
12/04/20 19:00;Altamura - Via Santeramo;;35;29;3.51;18.23;12.78;;119.85;
12/04/20 20:00;Altamura - Via Santeramo;;35;29;1.04;11.68;10.03;;125.24;
12/04/20 21:00;Altamura - Via Santeramo;;35;29;0.91;12.37;10.92;;123.87;
12/04/20 22:00;Altamura - Via Santeramo;;35;29;0.44;7.94;7.23;;126.63;
12/04/20 23:00;Altamura - Via Santeramo;;35;29;0.51;5.91;5.10;;132.69;
13/04/20 00:00;Altamura - Via Santeramo;;35;29;0.29;4.26;3.80;;129.11;
13/04/20 01:00;Altamura - Via Santeramo;;28;21;0.28;5.04;4.57;;116.42;
13/04/20 02:00;Altamura - Via Santeramo;;28;21;0.40;10.27;9.61;;;
13/04/20 03:00;Altamura - Via Santeramo;;28;21;0.41;6.26;5.61;;104.89;
13/04/20 04:00;Altamura - Via Santeramo;;28;21;;;;;106.44;
13/04/20 05:00;Altamura - Via Santeramo;;28;21;0.25;9.15;8.72;;97.04;
13/04/20 06:00;Altamura - Via Santeramo;;28;21;0.42;11.98;11.28;;102.30;
13/04/20 07:00;Altamura - Via Santeramo;;28;21;1.33;17.53;15.40;;111.67;
13/04/20 08:00;Altamura - Via Santeramo;;28;21;1.05;11.74;10.08;;110.05;
13/04/20 09:00;Altamura - Via Santeramo;;28;21;0.85;9.13;7.78;;114.59;
13/04/20 10:00;Altamura - Via Santeramo;;28;21;1.60;13.90;11.38;;110.52;
13/04/20 11:00;Altamura - Via Santeramo;;28;21;1.35;9.74;7.63;;114.67;
